"taxon"	"projection"	"kingdom"	"phylum"	"class"	"order"	"family"	"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"
"Bacteria||Patescibacteria||Kazania||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Kazania"	"Incertae Sedis"	"Incertae Sedis"	1.38459092576952e-05	-1.96659451791083e-05	5.76565039617091e-05	7.66929953017719e-05	-9.95417058766519e-06	1.40256658061665e-05	0.000292884033178704	6.60522329378932e-05
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Amesbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Amesbacteria"	"Incertae Sedis"	-8.19531510000995e-05	0.000874050430859092	-0.000154740271394153	-0.000463604927381299	0.00121911824542526	0.000523906012416617	0.000142680603784599	-0.00278806566369445
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Chisholmbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Chisholmbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Collierbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Collierbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Curtissbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Curtissbacteria"	"Incertae Sedis"	-2.96016366565053e-05	0.000435913134558784	-2.41894924420669e-05	-0.000150202316992911	0.000350659129206595	-4.07883366475474e-05	-0.000165186227994278	-0.000672029574659539
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Daviesbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Daviesbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Gottesmanbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Gottesmanbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Levybacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Levybacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Pacebacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Pacebacteria"	"Incertae Sedis"	-1.62385111868557e-05	8.06406100775345e-05	0.000157263988311768	-0.000154035759260321	0.000313394370628037	0.000555777615315004	-0.000370318797124119	-0.00114787735710775
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Roizmanbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Roizmanbacteria"	"Incertae Sedis"	-3.71443378673919e-05	0.00061572245175791	-5.06321092406323e-05	-0.000218372457882985	0.000378564815815573	-0.000195174569544104	-0.000185028083252087	-0.00067432138709512
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Shapirobacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Shapirobacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Woesebacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Woesebacteria"	"Incertae Sedis"	-0.000338486064816256	0.00498762099576049	-0.000224840649765151	-0.00198874653737384	0.00349612024685661	-1.58849529917651e-05	0.00349201215846813	-0.00413135157878222
"Bacteria||Patescibacteria||Microgenomatia||Candidatus Woykebacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus Woykebacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	"Incertae Sedis"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Microgenomatia||NA||NA"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Microgenomatia"	NA	NA	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||NA||NA||NA"	"sasia_adults"	"Bacteria"	"Patescibacteria"	NA	NA	NA	-0.000125339116610919	0.00198699424017418	-0.000365330347777892	-0.00100566884536833	0.00189996307945816	-0.000311733932882002	0.00172332698754582	-0.0025294416507352
"Bacteria||Patescibacteria||Parcubacteria||32-520||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"32-520"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Adlerbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Adlerbacteria"	"Incertae Sedis"	-0.000112613451757623	0.00237775662615188	-0.000752658510195067	-0.000863852552041456	0.00160513452908514	-0.000842600973560692	0.00159615306918337	-0.00149246183465841
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Azambacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Azambacteria"	"Incertae Sedis"	-8.54243442581448e-05	0.00255608227224382	-0.000304000935991408	-0.000368980787736818	0.00156993384254567	0.000305298922221907	0.00140135423729443	-0.00182504611516081
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Brennerbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Brennerbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Campbellbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Campbellbacteria"	"Incertae Sedis"	-0.000182516892135268	0.00207848913371588	-0.000184461166862237	-0.000468901302959351	0.000680837760806359	-0.000453589172837869	0.000512515126963118	-0.000736250692360989
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Colwellbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Colwellbacteria"	"Incertae Sedis"	2.24601222891142e-05	0.0011776251575518	0.000877078845357274	0.000633220629479224	0.000283348291464869	0.000435928525521733	-0.00109206007652046	-0.000719539772293731
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Doudnabacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Doudnabacteria"	"Incertae Sedis"	-3.71443378673919e-05	0.00061572245175791	-5.06321092406324e-05	-0.000218372457882985	0.000378564815815573	-0.000195174569544104	-0.000185028083252087	-0.00067432138709512
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Giovannonibacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Giovannonibacteria"	"Incertae Sedis"	-3.89283498030776e-05	0.00049145524617502	-0.000283010976414664	-0.000252949399012481	0.000499991004717563	-0.000120341710381343	0.000628947778788111	-0.000913000329946801
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Jorgensenbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Jorgensenbacteria"	"Incertae Sedis"	-2.71189620830548e-05	0.000431906222854961	-1.74866445156144e-05	-0.000257993098247926	0.000434114997536878	0.000139723861976805	0.000284107321731417	-0.00111099472933287
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Kaiserbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Kaiserbacteria"	"Incertae Sedis"	-0.00110002543339268	0.00445046099010251	0.00277413765696588	-0.00644901155946205	0.00332469567428438	0.00388086155980039	-0.00173873561320757	-0.00898650085752406
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Liptonbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Liptonbacteria"	"Incertae Sedis"	-9.08663585609613e-06	4.51243251648044e-05	8.80007150053939e-05	-8.61942845073625e-05	0.000175367094463221	0.000310998265125731	-0.000207220478614946	-0.000642321419216005
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Lloydbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Lloydbacteria"	"Incertae Sedis"	-8.68834954660519e-05	0.00156276635193875	-0.000403428486982043	-0.000671735697706521	0.00144614187287711	-0.000150659398473617	0.000927637833585292	-0.00189790028668021
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Moranbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Moranbacteria"	"Incertae Sedis"	-2.62309166012843e-05	0.00189548848593945	-0.000518489698501546	-0.000518111972117264	0.00116177092215496	1.54214986604479e-05	0.00365529578503527	0.000457233550343364
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Nealsonbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Nealsonbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Nomurabacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Nomurabacteria"	"Incertae Sedis"	-0.000264968049429363	0.00524967787498591	-0.00175524828469455	-0.00150228307038805	0.00262071125477959	-0.0011529232546187	0.00574699397124005	-0.000894624262008421
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Portnoybacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Portnoybacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Ryanbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Ryanbacteria"	"Incertae Sedis"	-5.06545300499235e-05	0.000549687575364791	-0.000169447248061639	-0.000364181953324995	0.000726299860008793	0.00028099732983936	0.000361532563568904	-0.00174190740374393
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Staskawiczbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Staskawiczbacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Terrybacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Terrybacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Vogelbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Vogelbacteria"	"Incertae Sedis"	-2.60928839180711e-05	9.30639408455174e-05	-0.000120720177024556	9.76781942881045e-05	5.85052043807799e-05	0.000198789092917487	-0.000346779725965922	-3.11259297169152e-05
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Wolfebacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Wolfebacteria"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Yanofskybacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Yanofskybacteria"	"Incertae Sedis"	-8.0675134322245e-05	0.00225288460057089	-0.000885157286255841	-0.000483012676722682	0.00159545235125879	-0.000353754199489885	0.00277045180876523	-0.00136140274291344
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Yonathbacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Yonathbacteria"	"Incertae Sedis"	-2.92087625332506e-05	0.0007791128895876	-0.000293185429673595	-0.000357206789426808	0.000498319171315897	0.000334957480191845	-0.000328711753357724	-0.00149582358921401
"Bacteria||Patescibacteria||Parcubacteria||Candidatus Zambryskibacteria||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Candidatus Zambryskibacteria"	"Incertae Sedis"	-0.000157456115532376	0.0043458131851805	-0.00131100726198375	-0.0012652214720984	0.00245523462643748	-0.000897376040770869	0.00511094348004652	-0.00200839323291881
"Bacteria||Patescibacteria||Parcubacteria||GW2011-GWA2-46-7||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"GW2011-GWA2-46-7"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||GWA2-38-13b||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"GWA2-38-13b"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||GWB1-42-6||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"GWB1-42-6"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Parcubacteria||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"Incertae Sedis"	"Incertae Sedis"	-0.000126677145854533	0.00307722756905819	-2.67089176598626e-05	-0.000343993951286348	0.00109087459456193	-0.000233106395301734	0.00326734623261943	-0.000142097081033091
"Bacteria||Patescibacteria||Parcubacteria||NA||NA"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	NA	NA	-0.000445032857995712	0.00479842020592571	0.00101260832241745	-0.00109692957894722	0.00147979764606269	7.08934667220765e-05	0.000144639611348426	-0.00135883042787632
"Bacteria||Patescibacteria||Parcubacteria||UBA9983||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Parcubacteria"	"UBA9983"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Patescibacteria||Saccharimonadia||Saccharimonadales||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Incertae Sedis"	-0.00930056484620209	0.0179431825291113	0.00783912043015734	-0.010127850609608	-0.0347959771564121	-0.000503675819661209	0.0033573176882089	-0.0037080279709846
"Bacteria||Patescibacteria||Saccharimonadia||Saccharimonadales||LWQ8"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"LWQ8"	-0.000210887385279278	0.00301410770166697	0.000377155217902756	-0.00054738298366853	0.00108737118138819	0.000607235746921511	0.00508528227769126	-0.00157655025143491
"Bacteria||Patescibacteria||Saccharimonadia||Saccharimonadales||NA"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	NA	-2.58643453905144e-05	0.00307398076669842	0.000550506940924502	0.000186281567296156	0.00126298065353839	0.000786380768330959	0.00541575682095118	0.000397194813529292
"Bacteria||Patescibacteria||Saccharimonadia||Saccharimonadales||Saccharimonadaceae"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadaceae"	-0.029687074526725	0.0358009446599587	0.0134173913525477	-0.0143192352277326	-0.0665914424570485	0.0150968712627918	0.00311530379694743	-0.00233051030612629
"Bacteria||Patescibacteria||Saccharimonadia||Saccharimonadales||WWH38"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"WWH38"	-0.0002284743311633	0.00185658523811934	0.000137102893924633	-0.000284036793174209	0.000485699888524118	-0.000117492648139761	0.000136232736942217	-0.00173109410480309
"Bacteria||Patescibacteria||Saccharimonadia||Saccharimonadales||YM_S32_TM7_50_20"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"YM_S32_TM7_50_20"	-0.00017437739696797	4.95889319783887e-05	-4.46316355682096e-05	0.000214611073054674	0.000171399520629528	0.000207019526264481	5.43375096486178e-05	-0.000731982021072345
"Bacteria||Patescibacteria||WWE3||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Patescibacteria"	"WWE3"	"Incertae Sedis"	"Incertae Sedis"	-0.000280852381560883	0.00268876735013246	0.000467890499341327	0.000237357825104042	9.25734758747904e-05	6.04580477355687e-05	0.00143206144886167	-0.000670221671215215
"Bacteria||Planctomycetota||028H05-P-BN-P5||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"028H05-P-BN-P5"	"Incertae Sedis"	"Incertae Sedis"	-2.0784976432445e-05	0.000344541789771687	-2.83323719768172e-05	-0.000122195377578059	0.000211834729776866	-0.000109214460698412	-0.000103536758777742	-0.000377332184213461
"Bacteria||Planctomycetota||BD7-11||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"BD7-11"	"Incertae Sedis"	"Incertae Sedis"	-9.58428658234297e-05	0.00135334685599802	0.000215617706603991	0.000619219222009086	0.000177407564462678	0.000631102503928205	-0.00113699950264533	-0.000787386509160431
"Bacteria||Planctomycetota||Brocadiae||Brocadiales||Brocadiaceae"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Brocadiae"	"Brocadiales"	"Brocadiaceae"	-0.000121634483856854	0.000480796842004935	8.12195496449745e-05	-8.94463056033129e-05	-0.00010784023055372	-5.35878497897224e-05	-0.000246370377085976	-0.000127381629624399
"Bacteria||Planctomycetota||Brocadiae||Brocadiales||GWA2-50-13"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Brocadiae"	"Brocadiales"	"GWA2-50-13"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Brocadiae||Brocadiales||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Brocadiae"	"Brocadiales"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Brocadiae||SM23-32||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Brocadiae"	"SM23-32"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||NA||NA||NA"	"sasia_adults"	"Bacteria"	"Planctomycetota"	NA	NA	NA	-0.000101030507218919	0.000283312926451239	0.00036874686580732	-0.00103075599013315	0.000398528994810698	0.000186487336902005	0.000608180420752961	-2.5828594616061e-05
"Bacteria||Planctomycetota||OM190||Incertae Sedis||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"OM190"	"Incertae Sedis"	"Incertae Sedis"	-0.000371802413700137	0.00230433782577476	0.00144419698087428	-0.00043927318029847	0.000291152243008935	0.00187304246272943	-0.00187550634841733	-0.00213498828120526
"Bacteria||Planctomycetota||Phycisphaerae||C86||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"C86"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||CCM11a||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"CCM11a"	"Incertae Sedis"	-3.12986209501756e-05	0.0003243628554943	1.47069766674861e-05	-9.9422974056307e-05	0.000492818385416463	0.000242908682577254	-0.000218851959784303	-0.00104615825995053
"Bacteria||Planctomycetota||Phycisphaerae||DG-20||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"DG-20"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||4572-13"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"4572-13"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||GWC2-45-44"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"GWC2-45-44"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||KCLunmb-38-53"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"KCLunmb-38-53"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||L21-RPul-D3"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"L21-RPul-D3"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||NA"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	NA	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||SG8-4"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"SG8-4"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||MSBL9||SM23-30"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"SM23-30"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||NA||NA"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	NA	NA	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||Phycisphaerales||AKAU3564 sediment group"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"AKAU3564 sediment group"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||Phycisphaerales||NA"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	NA	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||Phycisphaerales||Phycisphaeraceae"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"	-0.000862841355017696	0.00648359217177543	0.00343612140422396	-0.00410921279493363	0.0022539669337944	0.00408167316932053	-0.000780500919033004	-0.00565762816285605
"Bacteria||Planctomycetota||Phycisphaerae||Pla1 lineage||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Pla1 lineage"	"Incertae Sedis"	-1.55477991762147e-05	1.13322397870357e-05	-2.87385366917629e-05	1.01522638684933e-05	4.00427874081883e-06	7.18277357507334e-05	-0.000116725062370005	2.49943599285711e-05
"Bacteria||Planctomycetota||Phycisphaerae||S-70||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"S-70"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||Tepidisphaerales||CPla-3 termite group"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Tepidisphaerales"	"CPla-3 termite group"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||Tepidisphaerales||Incertae Sedis"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Tepidisphaerales"	"Incertae Sedis"	0	0	0	0	0	0	0	0
"Bacteria||Planctomycetota||Phycisphaerae||Tepidisphaerales||NA"	"sasia_adults"	"Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Tepidisphaerales"	NA	2.78331366154003e-06	0.000288785122776931	0.000364511072210892	5.78102099541746e-05	-0.000124998908420583	0.000182598544481458	0.000782583832625499	0.00023989629995469
